domain,fb,name,sources,tw,usnpl_tag,website,wp_tags,yt
therecordandthursdayprinting.com,,Record & Thursday Printing,usnpl.com,,Newspapers,http://www.therecordandthursdayprinting.com,,
therecorderonline.com,https://www.facebook.com/SnowyMountainPublishing,Recorder,usnpl.com,,Newspapers,http://www.therecorderonline.com,,
therecordherald.com,https://www.facebook.com/therecordheraldwaynesboro,Record Herald,usnpl.com,therecordherald,Newspapers,http://www.therecordherald.com,,
therecordlive.com,https://www.facebook.com/TheRecordLive,County Record,usnpl.com,,Newspapers,http://therecordlive.com,,
thereddingpilot.com,https://www.facebook.com/ReddingPilot,Redding Pilot,usnpl.com,reddingpilot,Newspapers,http://www.thereddingpilot.com,,
thereflector.com,https://www.facebook.com/pages/The-Reflector/189622144447897,Reflector,usnpl.com,,Newspapers,http://www.thereflector.com,,
theregionalnews.com,https://www.facebook.com/TheRegionalNews,Regional News,usnpl.com,theregionalnews,Newspapers,http://www.theregionalnews.com,,https://www.youtube.com/user/TheRegionalNews
thereminder.com,https://www.facebook.com/ReminderPublications,Chicopee Herald Weekly,usnpl.com,TheReminderMA,Newspapers,http://thereminder.com/localnews/chicopee,,http://www.youtube.com/user/reminderpublications
thereminder.com,https://www.facebook.com/ReminderPublications,Reminder,usnpl.com,TheReminderMA,Newspapers,http://thereminder.com,,http://www.youtube.com/user/reminderpublications
thereminder.com,https://www.facebook.com/ReminderPublications,Springfield Reminder,usnpl.com,TheReminderMA,Newspapers,http://thereminder.com/Localnews/springfield,,http://www.youtube.com/user/reminderpublications
thereminder.com,https://www.facebook.com/ReminderPublications,Reminder,usnpl.com,TheReminderMA,Newspapers,http://thereminder.com/localnews/westfield,,http://www.youtube.com/user/reminderpublications
thereporter.com,https://www.facebook.com/thereporter,Reporter,usnpl.com,vacareporter,Newspapers,http://www.thereporter.com,,http://www.youtube.com/user/VVReporter
thereporteronline.com,https://www.facebook.com/lansreporter,Reporter,usnpl.com;AWIS,lansreporter,Newspapers,http://www.thereporteronline.com,,https://www.youtube.com/user/ReporterLans
thereporteronline.net,https://www.facebook.com/pages/The-Reporter/108619845825636,Reporter,usnpl.com,TheReporter1,Newspapers,http://www.thereporteronline.net,,
therepublic.com,https://www.facebook.com/TheRepublicNews,Republic,usnpl.com;AWIS,therepublicnews,Newspapers,http://www.therepublic.com,,https://www.youtube.com/channel/UC50e-KvWwnQ0PXlWQTJ45lQ
therepublicannews.com,https://www.facebook.com/pages/Sincell-Publishing-CompanyThe-Republican-Newspaper/155739074469889,Republican Newspaper,usnpl.com,,Newspapers,http://www.therepublicannews.com,,
theretrospect.com,https://www.facebook.com/pages/The-Retrospect/102243110324,Retrospect,usnpl.com,theretrospect,Newspapers,http://theretrospect.com,,http://www.youtube.com/user/retrospectvideo
the-review.com,https://www.facebook.com/alliancereview,The Review,usnpl.com,alliancereview,Newspapers,http://www.the-review.com,,https://www.youtube.com/user/alliancereview
thereviewnewspapers.com,https://www.facebook.com/pages/The-Review-Newspapers/264630490242876,Review Newspapers,usnpl.com,,Newspapers,http://thereviewnewspapers.com,,
theridernews.com,http://www.facebook.com/theridernews,The Rider News,usnpl.com,theridernews,College Newspapers,http://www.theridernews.com,,http://www.youtube.com/theridernewsvideo
theridgefieldpress.com,https://www.facebook.com/RidgefieldPress,Ridgefield Press,usnpl.com,ridgefieldpress,Newspapers,http://www.theridgefieldpress.com,,
therip.com,https://www.facebook.com/pages/The-Renegade-Rip/124756103357,The Renegade Rip,usnpl.com,,College Newspapers,http://www.therip.com,,
theriverbanknews.com,https://www.facebook.com/pages/The-Riverbank-News/45767428629,Riverbank News,usnpl.com,,Newspapers,http://www.theriverbanknews.com,,
theroanoker.com,https://www.facebook.com/roanoker,The Roanoker,usnpl.com,roanoker,Magazines,http://www.theroanoker.com,,
therogersvillereview.com,https://www.facebook.com/TheRogersvilleReview,Rogersville Review,usnpl.com,RogReview,Newspapers,http://www.therogersvillereview.com,,
therolladailynews.com,https://www.facebook.com/pages/The-Rolla-Daily-News/190831514298503,Rolla Daily News,usnpl.com,RollaDailyNews,Newspapers,http://www.therolladailynews.com,,
therotundaonline.com,https://www.facebook.com/longwood.rotunda,The Rotunda,usnpl.com,longwoodrotunda,College Newspapers,http://www.therotundaonline.com,,
theryder.com,https://www.facebook.com/RyderFilmSeries,The Ryder,usnpl.com,Ryder_Films,Magazines,http://theryder.com,,
thesalemnewsonline.com,https://www.facebook.com/TheSalemNews,Salem News,usnpl.com,,Newspapers,http://www.thesalemnewsonline.com,,
thesalinepost.com,https://www.facebook.com/TheSalinePost/,Saline Post,usnpl.com,thesalinepost,Newspapers,http://www.thesalinepost.com,,https://www.youtube.com/user/TheSalinePost
thesandb.com,https://www.facebook.com/ScarletandBlack,Scarlet and Black,usnpl.com,thesandb,College Newspapers,http://www.thesandb.com,,https://www.youtube.com/user/GrinnellSandB/videos
thesangerherald.com,https://www.facebook.com/pages/Sanger-Herald/210919942277708,Sanger Herald,usnpl.com,,Newspapers,http://thesangerherald.com,,
thesantaclara.org,https://www.facebook.com/pages/The-Santa-Clara/288201487630,Santa Clara,usnpl.com,thesantaclara,College Newspapers,http://thesantaclara.org,,http://www.youtube.com/TSCnews
thesantamonicastar.com,https://www.facebook.com/pages/The-Santa-Monica-Star-Newspaper/300208513413916,Santa Monica Star,usnpl.com,,Newspapers,http://www.thesantamonicastar.com,,
thescribeonline.com,https://www.facebook.com/thescribenewspaper,The Scribe,usnpl.com,Theubscribe,College Newspapers,http://www.thescribeonline.com,,http://www.youtube.com/user/UBTheScribe
theseahawk.org,http://www.facebook.com/theseahawk,The Seahawk,usnpl.com,TheSeahawk,College Newspapers,http://www.theseahawk.org,,http://www.youtube.com/user/TheSeahawkNewspaper
theseniorvoice.net,,Fort Collins Senior Voice,usnpl.com,,Newspapers,http://theseniorvoice.net,,
thesentinel.com,https://www.facebook.com/MontgomerySentinel,Montgomery County Sentinel,usnpl.com,mocosentinel,Newspapers,http://www.thesentinel.com/mont,,https://www.youtube.com/user/TheMocoVox
thesentinel.com,https://www.facebook.com/pages/The-Prince-Georges-Sentinel/262879958042,Sentinel Newspapers,usnpl.com,mocosentinel,Newspapers,http://www.thesentinel.com,,
thesetonian.com,http://www.facebook.com/pages/The-Setonian/38388411910,The Setonian,usnpl.com,Setonian,College Newspapers,http://www.thesetonian.com,,http://www.youtube.com/user/TheSetonianOnline
thesewardphoenixlog.com,https://www.facebook.com/pages/The-Seward-Phoenix-LOG/161827703923174,Seward Phoenix Log,usnpl.com,,Newspapers,http://www.thesewardphoenixlog.com,,https://www.youtube.com/user/TheSewardPhoenixLog
thesheffieldpress.com,https://www.facebook.com/thepioneerenterprise,Rockwell Pioneer Enterprise,usnpl.com,,Newspapers,http://www.thesheffieldpress.com,,
theshelleypioneer.com,,Shelley Pioneer,usnpl.com,,Newspapers,http://www.theshelleypioneer.com,,
thesheridanheadlight.com,https://www.facebook.com/pages/The-Sheridan-Headlight/119121818113561,Sheridan Headlight,usnpl.com,,Newspapers,http://thesheridanheadlight.com,,
thesheridanpress.com,https://www.facebook.com/thesheridanpress,Sheridan Press,usnpl.com,Sheridan_Press,Newspapers,http://thesheridanpress.com,,https://www.youtube.com/user/WyoSheridanPress/videos
theshoalsnews.com,,Shoals News,usnpl.com,,Newspapers,http://www.theshoalsnews.com,,
theshorthorn.com,https://www.facebook.com/theshorthorn,The Shorthorn,usnpl.com,utashorthorn,College Newspapers,http://www.theshorthorn.com,,http://www.youtube.com/user/utashorthorn
thesidellreporter.com,https://www.facebook.com/thesidellreporter,Sidell Reporter,usnpl.com,,Newspapers,http://thesidellreporter.com,,
thesimpsonian.com,https://www.facebook.com/TheSimpsonian,Simpsonian,usnpl.com,SimpsonianSC,College Newspapers,http://www.thesimpsonian.com,,
thesiuslawnews.com,https://www.facebook.com/SiuslawNews,Siuslaw News,usnpl.com,,Newspapers,http://www.thesiuslawnews.com,,
theskanner.com,https://www.facebook.com/pages/The-Skanner-News-Group/176585345334,Skanner,usnpl.com,TheSkannerNews,Newspapers,http://www.theskanner.com,,http://www.youtube.com/user/TheSkannerNews
thesmokymountaintimes.com,https://www.facebook.com/The-Smoky-Mountain-Times-1038570609509045/,Smoky Mountain Times,usnpl.com,smokymtntimes,Newspapers,http://www.thesmokymountaintimes.com,,
thesmstar.com,https://www.facebook.com/TheSt.MarysStar,Saint Marys Star,usnpl.com,,Newspapers,http://thesmstar.com,,
thesnaponline.com,https://www.facebook.com/thesnaponline/,Stanly News & Press,usnpl.com,stanlynewspress,Newspapers,http://www.thesnaponline.com,,http://www.youtube.com/user/pcsnap
thesnapper.com,http://www.facebook.com/thesnapper.mu,The Snapper,usnpl.com,TheSnapperMU,College Newspapers,http://www.thesnapper.com,,
thesomervillenews.com,https://www.facebook.com/thesomervilletimes,Somerville Times,usnpl.com,somervilletimes,Newspapers,http://www.thesomervillenews.com,,
thesounder.com,,Sounder,usnpl.com,,Newspapers,http://www.thesounder.com,,
thesouthern.com,https://www.facebook.com/southernillinoisan,Southern Illinoisan,usnpl.com,thesouthern,Newspapers,http://thesouthern.com,,http://www.youtube.com/user/SouthernThe
thesouthernnews.org,https://www.facebook.com/thesouthernnews,The Southern News,usnpl.com,Southern_News,College Newspapers,http://thesouthernnews.org,,
thesouthernstandard.com,https://www.facebook.com/pages/The-Standard/132543323449071,Standard,usnpl.com,,Newspapers,http://thesouthernstandard.com,,
thespectrum.com,https://www.facebook.com/TheSpectrumNews,Desert Valley Times,usnpl.com,SpectrumNews,Newspapers,http://www.thespectrum.com/mesquite,,
thespectrum.com,https://www.facebook.com/TheSpectrumNews,Spectrum,usnpl.com,spectrumnews,Newspapers,http://www.thespectrum.com,,
thespringfieldsun.com,https://www.facebook.com/SpringfieldSun,Springfield Sun,usnpl.com,readthesun,Newspapers,http://www.thespringfieldsun.com,,
the-standard.org,http://www.facebook.com/TheStandardMSU,The Standard,usnpl.com,TheStandard_MSU,College Newspapers,http://www.the-standard.org,,
thestarnews.com,https://www.facebook.com/cvstarnews,Chula Vista Star-News,usnpl.com,,Newspapers,http://www.thestarnews.com,,
thestarpress.com,https://www.facebook.com/thestarpress,Star Press,usnpl.com;AWIS,TheStarPress,Newspapers,http://www.thestarpress.com,,
thestate.com,https://www.facebook.com/thestatenews,State,usnpl.com;AWIS,thestate,Newspapers,http://www.thestate.com,,https://www.youtube.com/user/thestateonline/videos
thestbernardvoice.com,https://www.facebook.com/stbernard.voice,St. Bernard Voice,usnpl.com,,Newspapers,http://thestbernardvoice.com,,
thestokesnews.com,https://www.facebook.com/thestokesnews,Stokes News,usnpl.com,stokesnews,Newspapers,http://thestokesnews.com,,http://www.youtube.com/user/stokesnews
thestranger.com,https://www.facebook.com/strangerseattle,The Stranger,usnpl.com,,Newspapers,http://www.thestranger.com,,https://www.youtube.com/user/strangervideo/videos
thesturbridgevillager.com,,Sturbridge Villager,usnpl.com,,Newspapers,http://thesturbridgevillager.com,,
thesummervillenews.com,https://www.facebook.com/pages/The-Summerville-News/109649302432281,Summerville News,usnpl.com,TheSvilleNews,Newspapers,http://thesummervillenews.com,,http://www.youtube.com/user/TheSummervilleNews
thesunchronicle.com,https://www.facebook.com/TheSunChronicle,Sun Chronicle,usnpl.com;AWIS,thesunchronicle,Newspapers,http://www.thesunchronicle.com,,https://www.youtube.com/user/tsc34media
thesunflower.com,http://www.facebook.com/sunflowerwsu,Sunflower,usnpl.com,sunflowernews,College Newspapers,http://www.thesunflower.com,,
thesunontheweb.com,https://www.facebook.com/TheSunOnTheWeb,Sun,usnpl.com,thesunontheweb,Newspapers,http://news.thesunontheweb.com,,
thesunrunner.com,https://www.facebook.com/TheSunRunner,The Sun Runner,usnpl.com,thesunrunner,Magazines,http://www.thesunrunner.com,,
thesuntimes.com,https://www.facebook.com/thesuntimes,Sun-Times,usnpl.com,hebersuntimes,Newspapers,http://www.thesuntimes.com,,http://www.youtube.com/user/hebersuntimes
thesuntimesnews.com,https://www.facebook.com/The-Sun-Times-News-500243043357320/timeline/,Sun Times,usnpl.com,SunTimesSports,Newspapers,http://thesuntimesnews.com,,
thesylvaherald.com,https://www.facebook.com/sylvaheraldnewspaper,Herald and Ruralite,usnpl.com,thesylvaherald,Newspapers,http://www.thesylvaherald.com,,http://www.youtube.com/user/thesylvaherald
thesyracusejournal.com,https://www.facebook.com/pages/The-Syracuse-Journal/137511306292379,Syracuse Journal,usnpl.com,,Newspapers,http://www.thesyracusejournal.com,,
thetahoeweekly.com,https://www.facebook.com/thetahoeweekly,Tahoe Weekly,usnpl.com,,Newspapers,http://thetahoeweekly.com,,
thetallahasseenews.com,,Tallahassee News,usnpl.com,,Newspapers,http://www.thetallahasseenews.com,,
thetandd.com,https://www.facebook.com/TheTandD,Times & Democrat,usnpl.com,thetandd,Newspapers,http://thetandd.com,,http://www.youtube.com/user/TimesandDemocrat
thetartan.org,http://www.facebook.com/thetartan,The Tartan,usnpl.com,,College Newspapers,http://thetartan.org,,
thetd.com,https://www.facebook.com/thetimesdispatch,Times Dispatch,usnpl.com,Times_Dispatch,Newspapers,http://www.thetd.com,,
thetechtalk.org,http://www.facebook.com/pages/The-Tech-Talk/129232687101090,Tech Talk Online,usnpl.com,thetechtalk,College Newspapers,http://www.thetechtalk.org,,
thetelegraph.com,https://www.facebook.com/telegraphnews,Telegraph,usnpl.com;AWIS,altontelegraph,Newspapers,http://thetelegraph.com,,http://www.youtube.com/user/altontelegraph
thethomasvilletimes.com,https://www.facebook.com/thomasvilletimes,Thomasville Times,usnpl.com,tvilletimes,Newspapers,http://www.thethomasvilletimes.com,,http://www.youtube.com/user/tvilletimes
thetigernews.com,,The Tiger,usnpl.com,,College Newspapers,http://www.thetigernews.com,,
thetimes24-7.com,https://www.facebook.com/TheTimesofNoblesville,Times,usnpl.com,,Newspapers,http://thetimes24-7.com,,
thetimesherald.com,https://www.facebook.com/thetimesherald,Times Herald,usnpl.com,thetimesherald,Newspapers,http://www.thetimesherald.com,,
thetimesnews.com,https://www.facebook.com/TimesNewsBurlington,Times-News,usnpl.com;AWIS,thetimesnews,Newspapers,http://www.thetimesnews.com,,http://www.youtube.com/user/TimesNewsBurlington
thetimestribune.com,https://www.facebook.com/timestribune.newspaper,Corbin Times Tribune,usnpl.com,TimesTribuneKY,Newspapers,http://www.thetimestribune.com,,
thetimes-tribune.com,https://www.facebook.com/thetimestribune,Times-Tribune,usnpl.com;AWIS,timestribune,Newspapers,http://thetimes-tribune.com,,https://www.youtube.com/user/timestribune
thetimesweekly.com,https://www.facebook.com/TheTimesWeekly,Times Weekly,usnpl.com,,Newspapers,http://thetimesweekly.com,,
thetoccoarecord.com,,Toccoa Record,usnpl.com,,Newspapers,http://www.thetoccoarecord.com,,
thetomahawk.com,https://www.facebook.com/thetomahawknewspaper,Tomahawk,usnpl.com,,Newspapers,http://www.thetomahawk.com,,
thetombstonenews.com,https://www.facebook.com/pages/The-Tombstone-News-LLC/115146505183378,Tombstone News,usnpl.com,,Newspapers,http://thetombstonenews.com,,
thetowerlight.com,http://www.facebook.com/thetowerlight,The Towerlight,usnpl.com,TheTowerlight,College Newspapers,http://www.thetowerlight.com,,https://www.youtube.com/user/TowerlightVideo/videos
thetown-crier.com,,Northeast Arkansas Town Crier,usnpl.com,,Newspapers,http://www.thetown-crier.com,,
thetowntalk.com,https://www.facebook.com/TheTownTalk,Alexandria Daily Town Talk,usnpl.com,TownTalkDotCom,Newspapers,http://www.thetowntalk.com,,
thetriangle.org,,The Triangle,usnpl.com,TheTriangle,College Newspapers,http://thetriangle.org,,http://www.youtube.com/user/DrexelTriangle
thetruecitizen.com,https://www.facebook.com/truecitizennews,True Citizen,usnpl.com,,Newspapers,http://www.thetruecitizen.com,,
thetrumantribune.com,https://www.facebook.com/TrumanTribune,Truman Tribune,usnpl.com,,Newspapers,http://www.thetrumantribune.com,,
thetrussvillenews.com,https://www.facebook.com/pages/The-Trussville-News/133375750041404,Trussville News,usnpl.com,,Newspapers,http://www.thetrussvillenews.com,,
thetundradrums.com,https://www.facebook.com/tundradrums,Tundra Drums,usnpl.com,,Newspapers,http://www.thetundradrums.com,,
thetuskegeenews.com,https://www.facebook.com/pages/The-Tuskegee-News/288542497462,Tuskegee News,usnpl.com,tuskegeenews,Newspapers,http://www.thetuskegeenews.com,,
theunion.com,https://www.facebook.com/theuniongrassvalley,Union,usnpl.com,TheUnion,Newspapers,http://www.theunion.com,,http://www.youtube.com/user/theunionnews
